Location,Date,record,Battery,Logger.Temp,NDVIDownRed,NDVIDownNIR,NDVIUpRed,NDVIUpNIR,NDVI,PRIDown532,PRIDown570,PRIUp532,PRIUp570,PRI,TempK,TempC,SWin,SWout,SWnet,LWin,LWout,LWnet,NetRad,Albedo,IR.BodyT.C,IR.TargetT.C
cm,date,record,Volt,Degree,Logger.Temp,NDVIDownRed,NDVIDownNIR,NDVIUpRed,NDVIUpNIR,NDVI,PRIDown532,PRIDown570,PRIUp532,PRIUp570,PRI,Degree in K,Degree in C,SWin,SWout,SWnet,LWin,LWout,LWnet,NetRad,Albedo,IR.BodyT.C,IR.TargetT.C

2000,"2016-05-17 16:15:58",2850,12.08,21.21,8,0.007,0.01,0.454,0.187,0.552,0.0062,0.0054,0.4713,0.4532,0.049,291.0732,17.92317,335.0753,39.6173,295.458,309.868,407.5032,-97.63517,197.8228,0.118234,19.02,18.64

2250,"2016-05-17 16:17:40",2852,12.08,21.21,9,0.005,0.007,0.212,0.148,0.335,0.0047,0.0041,0.2631,0.245,0.033,291.0521,17.90215,154.0224,16.14748,137.8749,312.3017,403.9306,-91.62881,46.24607,0.1048385,18.89,18

2500,"2016-05-17 16:19:22",2854,12.07,21.21,10,0.004,0.007,0.193,0.138,0.42,0.0039,0.0037,0.2395,0.2196,-0.017,290.8823,17.73235,140.1605,15.02728,125.1332,312.6287,401.8022,-89.17341,35.9598,0.1072148,18.62,17.1

2750,"2016-05-17 16:21:20",2856,12.07,21.18,11,0.003,0.007,0.186,0.138,0.517,0.0039,0.0031,0.2315,0.2128,0.073,290.738,17.58797,135.6169,15.02729,120.5896,317.7772,399.3116,-81.53448,39.05516,0.1108069,18.22,16.74

3000,"2016-05-17 16:23:12",2858,12.07,21.12,12,0.004,0.007,0.188,0.144,0.391,0.0037,0.0031,0.2298,0.2204,0.067,290.6537,17.50377,139.6215,17.13112,122.4904,325.7281,398.8424,-73.11432,49.3761,0.1226969,18.03,17.31

3250,"2016-05-17 16:24:54",2860,12.08,21.12,13,0.004,0.009,0.212,0.156,0.507,0.0048,0.0032,0.2564,0.2414,0.171,290.6146,17.46455,156.487,20.90161,135.5854,331.2084,399.2141,-68.00566,67.57974,0.1335677,17.99,17.24

3500,"2016-05-17 16:26:52",2862,12.07,21.07,14,0.004,0.009,0.226,0.171,0.497,0.0042,0.0029,0.2713,0.2565,0.156,290.4448,17.29478,168.5007,23.49724,145.0035,332.3904,398.8596,-66.46918,78.53431,0.1394489,17.74,17.2

3750,"2016-05-17 16:28:36",2864,12.08,21.02,15,0.004,0.008,0.219,0.156,0.475,0.0027,0.003,0.2649,0.2535,-0.075,290.4027,17.2527,164.573,24.61746,139.9556,328.5846,398.3731,-69.78854,70.16702,0.1495839,17.65,17.17

4000,"2016-05-17 16:30:20",2866,12.07,20.96,16,0.005,0.014,0.32,0.184,0.659,0.0053,0.0035,0.3671,0.3528,0.185,290.3607,17.21065,236.5785,33.33331,203.2452,323.9283,399.8249,-75.89657,127.3486,0.1408974,17.62,17

4250,"2016-05-17 16:32:24",2868,12.08,20.91,17,0.004,0.01,0.261,0.186,0.556,0.0037,0.0053,0.3064,0.2901,-0.204,290.3621,17.21205,194.6072,24.80872,169.7985,323.2558,401.0124,-77.75661,92.04186,0.127481,17.69,17.04

4500,"2016-05-17 16:34:24",2870,12.07,20.85,18,0.006,0.008,0.231,0.168,0.294,0.0055,0.0042,0.2803,0.2616,0.1,290.2989,17.14891,174.1219,21.72128,152.4007,318.3125,401.5044,-83.19196,69.20869,0.1247476,17.71,17.57

250,"2016-05-17 18:02:26",2872,12.07,19.55,1,0.002,0.003,0.096,0.09,0.231,0.0022,0.002,0.1136,0.1069,0.017,289.2311,16.08113,67.47509,7.569004,59.90608,318.6211,387.9435,-69.32238,-9.416302,0.1121748,16.75,14.65

500,"2016-05-17 18:04:18",2874,12.07,19.52,2,0.001,0.003,0.077,0.065,0.561,0.0014,0.0008,0.0996,0.0881,0.215,289.189,16.03902,60.03221,7.951575,52.08063,307.8423,387.5439,-79.7016,-27.62097,0.1324552,16.73,14.65

750,"2016-05-17 18:06:14",2876,12.07,19.47,3,0.002,0.004,0.131,0.132,0.33,0.0018,0.0008,0.1277,0.1196,0.356,289.1469,15.99693,103.818,9.34515,94.47284,304.8043,388.4928,-83.68846,10.78438,0.09001475,16.64,14.93

1000,"2016-05-17 18:08:24",2878,12.07,19.42,4,0.001,0.003,0.08,0.061,0.595,0.0016,0.0013,0.1087,0.0975,0.049,289.0838,15.93382,59.62172,9.454475,50.16724,300.7155,386.8828,-86.16725,-36.00001,0.1585744,16.6,14.63

1250,"2016-05-17 18:10:10",2880,12.07,19.39,5,0.002,0.005,0.082,0.061,0.541,0.0019,0.0016,0.1077,0.0935,0.015,289.0207,15.87068,59.77586,8.252194,51.52367,298.4131,386.9584,-88.54526,-37.02159,0.1380523,16.58,14.93

1500,"2016-05-17 18:12:18",2882,12.08,19.34,6,0.001,0.004,0.088,0.077,0.641,0.0019,0.0015,0.1046,0.0911,0.049,288.8944,15.74443,62.21428,7.842336,54.37195,296.2759,385.7618,-89.48586,-35.11392,0.1260536,16.42,14.52

1750,"2016-05-17 18:14:02",2884,12.07,19.26,7,0.001,0.003,0.074,0.058,0.586,0.0025,0.0007,0.0969,0.0837,0.51,288.8115,15.66155,54.12966,6.257491,47.87216,295.5673,384.5502,-88.9829,-41.11073,0.1156019,16.29,14.2

2000,"2016-05-17 18:16:02",2886,12.07,19.18,8,0.001,0.002,0.06,0.043,0.472,0.0019,0.0018,0.082,0.0722,-0.037,288.7064,15.55635,42.19495,4.535998,37.65896,292.8665,382.9646,-90.09815,-52.4392,0.107501,16.19,13.54

2250,"2016-05-17 18:18:26",2888,12.07,19.05,9,0.001,0.002,0.052,0.036,0.486,0.0017,0.0003,0.0733,0.0616,0.653,288.538,15.38802,36.7282,4.01683,32.71137,291.778,383.7322,-91.95416,-59.2428,0.1093664,15.99,13.39

2500,"2016-05-17 18:20:40",2890,12.07,18.95,10,0.001,0.002,0.046,0.033,0.472,0.0012,0.0007,0.0623,0.0516,0.174,288.4551,15.3051,31.44108,3.579635,27.86144,292.5168,381.932,-89.41522,-61.55378,0.1138522,15.8,13.55

2750,"2016-05-17 18:22:40",2892,12.07,18.87,11,0.001,0.002,0.045,0.033,0.463,0.0022,0.0006,0.0644,0.0553,0.518,288.3524,15.20238,31.51818,3.934879,27.5833,293.3185,383.3957,-90.07716,-62.49386,0.1248447,15.63,13.74

3000,"2016-05-17 18:24:22",2894,12.06,18.79,12,0.001,0.002,0.044,0.032,0.467,0.0002,0.0001,0.0575,0.0498,0.268,288.2682,15.11821,29.95264,4.126171,25.82647,292.7757,382.0954,-89.31974,-63.49328,0.1377565,15.52,13.37

3250,"2016-05-17 18:26:04",2896,12.06,18.69,13,0.001,0.001,0.037,0.026,0.175,0.0016,0.001,0.0524,0.0436,0.142,288.1419,14.99193,24.43445,3.606996,20.82746,291.3241,381.7469,-90.42278,-69.59532,0.1476193,15.44,13.4

3500,"2016-05-17 18:27:48",2898,12.06,18.61,14,0.001,0.001,0.033,0.024,0.158,0.0026,0.0006,0.0514,0.0397,0.54,288.0157,14.86568,20.91815,3.361065,17.55709,292.0858,381.3153,-89.22953,-71.67245,0.160677,15.34,13.3

3750,"2016-05-17 18:29:30",2900,12.06,18.53,15,0.001,0.001,0.032,0.024,0.143,0.0001,0.0008,0.0501,0.0389,-0.823,287.9315,14.78148,20.94389,3.852942,17.09095,292.9052,381.449,-88.54386,-71.4529,0.1839649,15.24,13.23

4000,"2016-05-17 18:31:26",2902,12.06,18.43,16,0.001,0.001,0.031,0.024,0.127,0,0.001,0.046,0.0388,-1,287.8052,14.65523,20.8413,3.279111,17.56219,291.9667,379.839,-87.8723,-70.31012,0.1573372,15.09,13.1

4250,"2016-05-17 18:33:12",2904,12.07,18.33,17,0.001,0.001,0.031,0.023,0.148,0.0011,0.0002,0.0479,0.0362,0.612,287.7,14.55003,21.94505,3.197145,18.7479,289.9516,380.0289,-90.07729,-71.32938,0.1456887,15.02,13.21

4500,"2016-05-17 18:34:56",2906,12.06,18.23,18,0.001,0.001,0.031,0.022,0.17,0.0013,0.0002,0.0448,0.0363,0.681,287.5948,14.44484,21.66271,3.169819,18.49289,288.193,379.2927,-91.09964,-72.60675,0.1463261,14.94,12.76

250,"2016-05-18 01:02:34",2908,12.07,12.58,1,0,0,0,0,NAN,0.0004,0.0008,0.0003,0,NAN,281.7227,8.572708,-4.030879,0.136671,-4.16755,266.4605,346.7971,-80.33663,-84.50418,-0.033906,9.04,6.446

500,"2016-05-18 01:04:16",2910,12.07,12.53,2,0,0,0,0,NAN,0.0005,0,0,0,NAN,281.6385,8.488541,-5.109224,0.1366715,-5.245895,260.2469,346.6233,-86.3764,-91.6223,-0.02674995,8.98,6.382

750,"2016-05-18 01:06:02",2912,12.07,12.46,3,0,0,0,0,NAN,0.0011,0.0008,0,0,NAN,281.5123,8.36235,-5.879488,0.2733443,-6.152832,258.4157,344.4666,-86.05096,-92.20379,-0.04649118,8.9,6.249

1000,"2016-05-18 01:07:50",2914,12.06,12.37,4,0,0,0,0,NAN,0.0002,0,0,0,NAN,281.4071,8.257141,-6.187582,0.3553476,-6.54293,258.3092,345.0306,-86.72144,-93.26438,-0.05742915,8.82,6.104

1250,"2016-05-18 01:09:32",2916,12.07,12.3,5,0,0,0,0,NAN,0.0001,0,0.0013,0.0005,1,281.2809,8.130936,-6.444364,0.4100187,-6.854382,257.9263,343.8874,-85.96105,-92.81543,-0.06362439,8.72,6.382

1500,"2016-05-18 01:11:24",2918,12.07,12.16,6,0,0,0,0,NAN,0,0.0001,0,0,NAN,281.2408,8.090866,-5.314706,0.7380382,-6.052744,258.0635,345.2867,-87.22321,-93.27594,-0.1388672,8.7,6.613

1750,"2016-05-18 01:13:12",2920,12.08,12.07,7,0,0,0,0,NAN,0.0005,0,0.0006,0.0002,1,281.1994,8.049438,-4.95529,0.8473826,-5.802673,258.1942,344.4033,-86.20914,-92.01182,-0.1710057,8.64,6.238

2000,"2016-05-18 01:14:56",2922,12.06,11.98,8,0,0,0,0,NAN,0.0012,0,0,0.001,NAN,281.0936,7.943573,-4.903941,0.7927129,-5.696653,257.9159,341.0033,-83.08746,-88.78411,-0.1616481,8.6,4.733

2250,"2016-05-18 01:16:38",2924,12.07,11.89,9,0,0,0,0,NAN,0.0005,0,0,0.0006,NAN,281.0311,7.881103,-5.263426,0.5740372,-5.837463,257.1752,339.1711,-81.99597,-87.83342,-0.1090615,8.55,4.327

2500,"2016-05-18 01:18:42",2926,12.06,11.79,10,0,0,0,0,NAN,0.0006,0.0002,0,0.0006,NAN,280.9469,7.796936,-5.674268,0.5193705,-6.193638,257.9424,340.4337,-82.49129,-88.68493,-0.09153084,8.44,4.993

2750,"2016-05-18 01:20:24",2928,12.07,11.7,11,0,0,0,0,NAN,0.0014,0,0,0,NAN,280.8838,7.733826,-5.109442,0.9567414,-6.066184,257.5394,341.7181,-84.17877,-90.24496,-0.1872497,8.42,5.578

3000,"2016-05-18 01:22:08",2930,12.06,11.63,12,0,0,0,0,NAN,0.0009,0.0008,0,0,NAN,280.8207,7.670715,-5.00674,1.175425,-6.182166,256.7968,342.6657,-85.86886,-92.05103,-0.2347685,8.39,5.38

3250,"2016-05-18 01:24:04",2932,12.08,11.52,13,0,0,0,0,NAN,0.0001,0,0.0008,0,NAN,280.7793,7.629273,-4.36488,1.202769,-5.567648,256.9284,344.9868,-88.05834,-93.62599,-0.275556,8.37,5.886

3500,"2016-05-18 01:25:46",2934,12.07,11.43,14,0,0,0,0,NAN,0,0,0.0003,0,NAN,280.7155,7.565506,-4.390584,1.31212,-5.702704,256.693,344.4138,-87.72087,-93.42358,-0.2988486,8.35,5.863

3750,"2016-05-18 01:27:34",2936,12.06,11.36,15,0,0,0,0,NAN,0,0,0.0004,0,NAN,280.6741,7.524063,-5.289276,1.066104,-6.35538,256.91,344.2059,-87.29593,-93.6513,-0.2015596,8.29,5.811

4000,"2016-05-18 01:29:36",2938,12.07,11.24,16,0,0,0,0,NAN,0.0006,0.0006,0.0014,0,NAN,280.6326,7.48259,-4.87849,1.448818,-6.327308,256.1907,343.4076,-87.21692,-93.54422,-0.2969808,8.26,5.887

4250,"2016-05-18 01:31:22",2940,12.06,11.18,17,0,0,0,0,NAN,0,0,0.0026,0,NAN,280.5905,7.440506,-5.058224,1.230128,-6.288352,256.1501,341.5106,-85.3605,-91.64886,-0.2431937,8.21,5.632

4500,"2016-05-18 01:31:22",2940,12.06,11.18,17,0,0,0,0,NAN,0,0,0.0026,0,NAN,280.5905,7.440506,-5.058224,1.230128,-6.288352,256.1501,341.5106,-85.3605,-91.64886,-0.2431937,8.21,5.632

250,"2016-05-18 06:02:28",2944,12.07,13.02,1,0.007,0.012,0.402,0.357,0.317,0.0045,0.0052,0.4453,0.4388,-0.079,284.3114,11.16139,267.9389,39.58815,228.3507,263.5823,355.8046,-92.2223,136.1284,0.1477507,12.38,8.55

500,"2016-05-18 06:04:12",2946,12.07,13.14,2,0.006,0.015,0.398,0.35,0.48,0.0059,0.0051,0.4443,0.4376,0.065,284.2473,11.09734,262.1585,42.02136,220.1371,255.0785,354.7961,-99.71765,120.4195,0.1602899,12.19,9.09

750,"2016-05-18 06:05:54",2948,12.07,13.23,3,0.007,0.021,0.389,0.339,0.55,0.0092,0.0083,0.4319,0.427,0.046,284.2482,11.09825,255.1448,45.82152,209.3232,253.7221,355.8128,-102.0907,107.2326,0.1795903,12.25,9.43

1000,"2016-05-18 06:07:40",2950,12.07,13.3,4,0.006,0.016,0.396,0.346,0.506,0.0066,0.0052,0.4433,0.4385,0.113,284.2263,11.07628,259.3813,53.83193,205.5494,253.268,356.8789,-103.6109,101.9385,0.2075397,12.19,9.4

1250,"2016-05-18 06:09:24",2952,12.07,13.38,5,0.009,0.03,0.4,0.348,0.586,0.0093,0.0099,0.45,0.4439,-0.038,284.1833,11.03328,262.1555,59.40924,202.7462,253.0443,357.3297,-104.2854,98.46081,0.2266183,12.1,9.69

1500,"2016-05-18 06:11:06",2954,12.06,13.42,6,0.009,0.032,0.402,0.349,0.607,0.0087,0.0105,0.4548,0.4468,-0.103,284.2263,11.07628,263.0011,56.34697,206.6541,252.9285,356.879,-103.9505,102.7036,0.2142462,12.1,10.46

1750,"2016-05-18 06:12:58",2956,12.07,13.49,7,0.007,0.026,0.405,0.35,0.622,0.0093,0.0082,0.4554,0.4514,0.058,284.2885,11.13854,265.9269,46.17641,219.7505,253.5091,355.3484,-101.8393,117.9112,0.1736432,12.33,9.65

2000,"2016-05-18 06:14:40",2958,12.06,13.56,8,0.005,0.012,0.408,0.351,0.472,0.0039,0.004,0.4608,0.4529,-0.021,284.3288,11.17879,267.7742,38.60316,229.171,253.2945,354.0408,-100.7463,128.4247,0.1441631,12.53,8.72

2250,"2016-05-18 06:16:26",2960,12.07,13.66,9,0.004,0.01,0.411,0.353,0.489,0.003,0.0015,0.4689,0.4577,0.323,284.456,11.30602,270.4712,34.74831,235.7229,254.1283,353.524,-99.39567,136.3272,0.1284732,12.74,8.1

2500,"2016-05-18 06:18:28",2962,12.07,13.73,10,0.003,0.009,0.416,0.356,0.556,0.0031,0.0012,0.471,0.4622,0.434,284.6033,11.45335,274.1678,34.39269,239.7751,253.7926,354.2938,-100.5012,139.2738,0.125444,12.9,8.47

2750,"2016-05-18 06:20:20",2964,12.07,13.8,11,0.005,0.012,0.42,0.358,0.476,0.0031,0.0044,0.476,0.4657,-0.184,284.6454,11.49547,276.9396,35.78677,241.1528,253.9287,355.0201,-101.0914,140.0614,0.1292223,12.84,8.8

3000,"2016-05-18 06:22:32",2966,12.07,13.85,12,0.004,0.011,0.426,0.361,0.529,0.0027,0.0028,0.4836,0.4726,-0.03,284.7086,11.55861,280.0196,39.94203,240.0776,253.5794,356.1096,-102.5302,137.5474,0.1426401,12.83,9.26

3250,"2016-05-18 06:24:24",2968,12.07,13.94,13,0.006,0.016,0.429,0.363,0.518,0.0048,0.005,0.4863,0.4797,-0.027,284.8129,11.66292,282.0208,47.02246,234.9983,253.9564,359.6913,-105.7349,129.2634,0.166734,13.03,10.47

3500,"2016-05-18 06:26:12",2970,12.06,13.99,14,0.007,0.017,0.431,0.365,0.483,0.0073,0.0063,0.4905,0.4829,0.066,284.8761,11.72609,283.9471,55.66147,228.2857,254.2875,360.9498,-106.6623,121.6233,0.1960276,13.04,10.4

3750,"2016-05-18 06:28:10",2972,12.06,14.04,15,0.009,0.02,0.43,0.361,0.452,0.0075,0.0066,0.4878,0.4784,0.054,284.855,11.70503,284.2531,66.26839,217.9848,254.2631,361.1768,-106.9136,111.0711,0.2331316,12.85,10.03

4000,"2016-05-18 06:30:14",2974,12.07,14.06,16,0.009,0.024,0.426,0.36,0.519,0.0058,0.0054,0.4895,0.4831,0.029,284.9182,11.76817,279.2424,63.3974,215.845,253.6589,361.6764,-108.0175,107.8275,0.2270335,12.97,10.23

4250,"2016-05-18 06:31:58",2976,12.07,14.13,17,0.008,0.025,0.434,0.365,0.576,0.0058,0.006,0.4977,0.4879,-0.027,285.0024,11.8524,285.4817,55.90631,229.5753,253.5062,361.95,-108.4438,121.1316,0.1958315,13,10.63

4500,"2016-05-18 06:33:56",2978,12.07,14.18,18,0.009,0.021,0.432,0.362,0.472,0.0065,0.0076,0.4944,0.4853,-0.087,285.1086,11.9586,283.3222,51.01242,232.3098,254.0649,362.5079,-108.443,123.8667,0.1800509,13.15,10.56

250,"2016-05-18 08:02:30",2980,12.08,17.59,1,0.022,0.031,0.719,0.544,0.301,0.0214,0.0194,0.8206,0.808,0.041,287.6826,14.53258,511.9017,68.41061,443.4911,279.8864,386.3394,-106.453,337.0381,0.1336401,15.03,14.61

500,"2016-05-18 08:04:36",2982,12.06,17.69,2,0.014,0.028,0.84,0.612,0.466,0.0091,0.009,0.9124,0.9044,0.001,287.4932,14.34316,584.3402,82.29473,502.0455,269.5062,386.7507,-117.2445,384.801,0.1408336,14.79,14.58

750,"2016-05-18 08:06:18",2984,12.06,17.77,3,0.014,0.035,0.891,0.637,0.555,0.0127,0.0135,0.9557,0.9455,-0.036,287.4487,14.29875,615.068,90.33014,524.7379,265.4382,384.8254,-119.3872,405.3507,0.146862,14.89,14.05

1000,"2016-05-18 08:08:00",2986,12.06,17.84,4,0.014,0.029,0.913,0.648,0.49,0.0139,0.0122,0.9718,0.9554,0.057,287.6171,14.46706,624.7982,95.79614,529.002,265.9206,386.9131,-120.9925,408.0095,0.1533233,15.46,15.56

1250,"2016-05-18 08:09:46",2988,12.06,17.95,5,0.018,0.048,0.946,0.663,0.584,0.0196,0.0206,0.9901,0.9837,-0.028,287.6802,14.53017,643.4906,103.2026,540.288,268.2181,390.0353,-121.8172,418.4708,0.1603794,15.71,16.42

1500,"2016-05-18 08:11:44",2990,12.06,18.07,6,0.019,0.054,0.993,0.689,0.608,0.0194,0.0192,1.0312,1.018,-0.001,287.8696,14.71959,667.3044,104.979,562.3254,270.2629,390.7219,-120.459,441.8665,0.1573179,16.25,16.46

1750,"2016-05-18 08:13:28",2992,12.07,18.2,7,0.019,0.048,1.053,0.719,0.574,0.0154,0.0166,1.0695,1.0592,-0.042,288.0788,14.92882,697.52,100.8793,596.6408,270.6305,393.541,-122.9105,473.7302,0.1446256,16.64,17.1

2000,"2016-05-18 08:15:14",2994,12.06,18.33,8,0.027,0.04,1.051,0.717,0.369,0.0241,0.0257,1.0677,1.0521,-0.039,288.2051,15.05507,693.935,94.45626,599.4787,271.7411,390.433,-118.6919,480.7868,0.1361169,16.59,18.89

2250,"2016-05-18 08:17:12",2996,12.07,18.48,9,0.023,0.036,1.068,0.725,0.395,0.0181,0.0173,1.0705,1.0592,0.017,288.2261,15.0761,704.1774,91.94165,612.2357,276.0241,392.1486,-116.1245,496.1113,0.1305661,16.49,17.21

2500,"2016-05-18 08:19:04",2998,12.06,18.58,10,0.015,0.03,1.024,0.707,0.487,0.0094,0.0095,1.0505,1.0316,-0.014,288.2892,15.13927,679.595,85.71003,593.885,275.942,387.0128,-111.0708,482.8142,0.1261193,16.48,15.06

2750,"2016-05-18 08:20:48",3000,12.07,18.74,11,0.016,0.037,0.91,0.652,0.527,0.0155,0.016,0.9745,0.9588,-0.024,288.4142,15.26427,620.188,76.85479,543.3332,277.6426,385.7538,-108.1112,435.2221,0.1239218,16.87,16.33

3000,"2016-05-18 08:22:52",3002,12.07,18.89,12,0.013,0.025,0.754,0.562,0.441,0.0116,0.0107,0.8428,0.8325,0.034,288.3053,15.15529,534.7761,67.80811,466.968,277.3907,382.9698,-105.5791,361.3888,0.1267972,16.77,15.39

3250,"2016-05-18 08:25:04",3004,12.06,19.08,13,0.012,0.025,0.734,0.548,0.472,0.0116,0.009600001,0.8258,0.8145,0.088,288.2422,15.09218,525.453,70.32242,455.1305,277.899,382.374,-104.475,350.6555,0.133832,16.45,14.25

3500,"2016-05-18 08:26:46",3006,12.07,19.18,14,0.011,0.023,0.673,0.499,0.476,0.0101,0.008500001,0.7479,0.7378,0.079,288.116,14.96599,492.5564,69.28366,423.2727,279.0862,382.7848,-103.6985,319.5742,0.1406614,16.11,15.48

3750,"2016-05-18 08:28:46",3008,12.07,19.23,15,0.018,0.036,1.021,0.703,0.488,0.0139,0.0145,1.0428,1.0325,-0.026,288.0319,14.88185,685.2025,111.4001,573.8024,280.3324,384.8575,-104.5251,469.2773,0.1625799,15.99,15.81

4000,"2016-05-18 08:30:38",3010,12.08,19.31,16,0.015,0.037,0.841,0.602,0.55,0.0123,0.0123,0.8959,0.8825,-0.008,288.0949,14.94493,595.0712,91.50333,503.5678,280.4189,387.5594,-107.1404,396.4274,0.1537687,16.17,15.04

4250,"2016-05-18 08:32:22",3012,12.07,19.36,17,0.016,0.038,0.891,0.637,0.537,0.0128,0.0138,0.9479,0.9388,-0.042,288.2001,15.05013,617.0817,89.56247,527.5192,285.1595,394.8735,-109.714,417.8052,0.1451388,16.39,17.23

4500,"2016-05-18 08:34:20",3014,12.07,19.44,18,0.028,0.043,1.037,0.715,0.38,0.024,0.0244,1.06,1.0486,-0.014,288.1779,15.02785,688.2486,100.1389,588.1098,286.486,398.6298,-112.1438,475.966,0.1454981,16.25,19.7

250,"2016-05-18 10:02:32",3016,12.06,18.56,1,0.045,0.061,1.485,0.899,0.383,0.043,0.044,1.3736,1.3645,-0.015,291.1315,17.98149,925.3335,121.2237,804.1098,289.6731,426.3714,-136.6983,667.4115,0.1310054,17.09,25.61

500,"2016-05-18 10:04:36",3018,12.06,18.58,2,0.035,0.058,1.495,0.902,0.466,0.031,0.0323,1.3882,1.3757,-0.025,291.0051,17.85512,928.9226,124.4858,804.4368,279.268,427.4348,-148.1668,656.27,0.1340109,17.71,23.93

750,"2016-05-18 10:06:20",3020,12.07,18.69,3,0.025,0.053,1.505,0.906,0.558,0.0209,0.0225,1.3952,1.381,-0.042,290.8787,17.72874,929.4347,124.9778,804.4569,276.0099,412.6537,-136.6437,667.8131,0.1344665,17.87,18.64

1000,"2016-05-18 10:08:02",3022,12.06,18.79,4,0.022,0.041,1.534,0.919,0.513,0.0166,0.0167,1.4056,1.3919,-0.008,290.963,17.813,944.5409,127.2745,817.2664,278.0964,414.9786,-136.8821,680.3842,0.1347475,18.21,20.57

1250,"2016-05-18 10:09:52",3024,12.06,18.97,5,0.025,0.059,1.538,0.919,0.596,0.0261,0.0263,1.4109,1.3982,-0.008,291.0668,17.91685,949.9208,133.6715,816.2494,279.6971,415.3904,-135.6932,680.5561,0.1407186,18.56,19.44

1500,"2016-05-18 10:11:42",3026,12.06,19.18,6,0.029,0.073,1.574,0.932,0.619,0.0305,0.0336,1.4281,1.4201,-0.051,290.9841,17.83406,965.8007,133.836,831.9647,280.1697,415.5177,-135.348,696.6168,0.1385752,18.49,19.69

1750,"2016-05-18 10:13:46",3028,12.06,19.42,7,0.027,0.058,1.502,0.897,0.565,0.0176,0.0198,1.355,1.3357,-0.066,291.0414,17.89137,930.4663,124.2416,806.2247,279.3838,425.6993,-146.3155,659.9092,0.1335261,18.77,21.71

2000,"2016-05-18 10:15:52",3030,12.06,19.7,8,0.042,0.054,1.553,0.918,0.37,0.0378,0.0398,1.3986,1.391,-0.028,291.1256,17.9756,952.7422,124.8156,827.9266,281.5563,426.5075,-144.9512,682.9754,0.1310067,19.08,28.05

2250,"2016-05-18 10:17:36",3032,12.06,19.92,9,0.039,0.054,1.535,0.924,0.394,0.031,0.0323,1.4419,1.4208,-0.028,291.2925,18.14256,934.0473,119.3413,814.706,284.4477,433.1739,-148.7262,665.9798,0.1277679,19.51,27.71

2500,"2016-05-18 10:19:58",3034,12.07,20.26,10,0.027,0.044,1.411,0.797,0.485,0.0179,0.0171,1.1083,1.0687,0.005,291.4159,18.26588,899.2138,109.4488,789.765,286.586,431.5058,-144.9198,644.8452,0.1217161,19.53,23.52

2750,"2016-05-18 10:22:10",3036,12.07,20.5,11,0.029,0.053,1.602,0.873,0.541,0.0228,0.0227,1.1926,1.1762,-0.005,291.1843,18.03435,1007.508,127.2755,880.2322,284.6927,420.8521,-136.1594,744.0729,0.1263271,18.97,21.03

3000,"2016-05-18 10:24:16",3038,12.07,20.74,12,0.031,0.049,1.535,0.872,0.471,0.0236,0.025,1.2802,1.2601,-0.037,291.1197,17.96968,973.9574,124.4867,849.4706,284.5866,417.0346,-132.448,717.0227,0.1278154,18.94,23.98

3250,"2016-05-18 10:26:02",3040,12.07,20.91,13,0.029,0.051,1.64,0.959,0.501,0.0231,0.0234,1.4585,1.4428,-0.012,291.3091,18.15913,989.8232,129.0784,860.7447,283.6918,419.9499,-136.2581,724.4867,0.1304055,19.49,22.98

3500,"2016-05-18 10:27:56",3042,12.07,21.15,14,0.023,0.043,1.481,0.878,0.518,0.0186,0.018,1.3533,1.3417,0.012,291.4114,18.2614,921.4558,123.0092,798.4466,282.3095,409.7353,-127.4258,671.0208,0.1334944,19.81,21.23

3750,"2016-05-18 10:29:54",3044,12.06,21.42,15,0.025,0.046,1.607,0.94,0.518,0.0193,0.0212,1.4318,1.4207,-0.051,291.3453,18.19527,970.8698,137.7703,833.0995,282.6192,410.46,-127.8409,705.2586,0.141904,19.51,20.65

4000,"2016-05-18 10:31:48",3046,12.07,21.62,16,0.024,0.057,1.502,0.898,0.598,0.0215,0.0222,1.3725,1.3564,-0.022,291.4505,18.30049,920.9319,125.3045,795.6274,281.339,415.1803,-133.8413,661.7861,0.1360627,19.58,19.65

4250,"2016-05-18 10:33:36",3048,12.06,21.75,17,0.025,0.05,1.396,0.853,0.532,0.0197,0.0204,1.3194,1.3066,-0.022,291.3212,18.17125,875.089,116.8265,758.2625,282.7415,426.17,-143.4284,614.834,0.1335024,19.1,21.18

4500,"2016-05-18 10:35:44",3050,12.07,21.89,18,0.041,0.048,1.322,0.73,0.359,0.0298,0.0319,1.1419,1.1185,-0.044,291.3663,18.21632,895.0431,121.7175,773.3256,283.5062,433.2494,-149.7432,623.5824,0.1359907,19.01,25.19

250,"2016-05-18 12:02:32",3052,12.06,20.21,1,0.04,0.057,1.735,0.999,0.424,0.0399,0.0404,1.5213,1.5084,-0.01,290.9738,17.82381,1059.394,140.8723,918.522,305.9855,453.4668,-147.4813,771.0407,0.1329744,17.95,29.01

500,"2016-05-18 12:04:14",3054,12.07,20.26,2,0.039,0.066,1.766,1.005,0.497,0.0344,0.0363,1.5407,1.5242,-0.032,291.3723,18.22231,1066.566,148.0068,918.5592,294.011,446.428,-152.417,766.1422,0.1387695,18.63,28.85

